,year,recip,item,giver,reason
152,2015,"The Honorable Antony Blinken, Deputy Secretary of State of the United States",Laminated coconut wood and mother-of-pearl watch box. Rec'd—5/12/2015. Est. Value—$450.00. Disposition—Pending transfer to General Services Administration,"His Excellency Albert F. del Rosario, Secretary of Foreign Affairs of the Republic of the Philippines",Non-acceptance would cause embarrassment to donor and U.S. Government.
153,2015,"Ms. Caitlin McGarry, Protocol Officer","Tag Heuer stainless steel ladies' watch with a black dial. Rec'd—5/27/2015. Est. Value—$2,050.00. Disposition—Purchased by recipient from General Services Administration","His Royal Highness Salman Bin Hamad Al Khalifa, Crown Prince of the Kingdom of Bahrain",Non-acceptance would cause embarrassment to donor and U.S. Government.
154,2015,"Ambassador Peter Selfridge, Chief of Protocol",Framed signed photo of the King and Queen. Large blue floral porcelain bowl. Rec'd—6/1/2015. Est. Value—$685.00. Disposition—Framed photo retained for official display. Bowl pending transfer to General Services Administration,"Their Majesties King Willem-Alexander and Queen Maxima, King and Queen of the Netherlands",Non-acceptance would cause embarrassment to donor and U.S. Government.
155,2015,"The Honorable Stuart Jones, Ambassador of the United States to the Republic of Iraq",Montblanc Starwalker pen. Rec'd—6/1/2015. Est. Value—$465.00. Disposition—Pending transfer to General Services Administration,"His Excellency Dr. Saleem Al-Jabouri, Speaker of the Council of Representatives of the Republic of Iraq",Non-acceptance would cause embarrassment to donor and U.S. Government.
156,2015,"The Honorable Antony Blinken, Deputy Secretary of State of the United States",Montblanc Meisterstück platinum line classique rollerball pen. Rec'd—6/10/2015. Est. Value—$490.00. Disposition—Pending transfer to General Services Administration,"His Excellency Dr. Saleem Al-Jabouri, Speaker of the Council of Representatives of the Republic of Iraq",Non-acceptance would cause embarrassment to donor and U.S. Government.
157,2015,"The Honorable Greta C. Holtz, Ambassador of the United States to the Sultanate of Oman","Amouage Journey perfume gift set in wooden box. Amouage Epic perfume gift set in wooden box. Rec'd—6/10/2015. Est. Value—$1,020.00. Disposition—Pending transfer to General Services Administration","Mr. Mattar al-Obaidani, Air Vice Marshal of the Royal Air Force of the Sultanate of Oman",Non-acceptance would cause embarrassment to donor and U.S. Government.
158,2015,"Mr. Robert Helm, Regional Security Officer",Longines men's conquest black dial watch. Rec'd—6/16/2015. Est. Value—$628.00. Disposition—Pending transfer to General Services Administration,"His Excellency Sheikh Rashid Al Khalifa, Minister of Interior of the Kingdom of Bahrain",Non-acceptance would cause embarrassment to donor and U.S. Government.
159,2015,"The Honorable Antony Blinken, Deputy Secretary of State of the United States","Two bottles of Amouage perfume. Amouage Journey perfume set in a wooden box. Rec'd—6/19/2015. Est. Value—$1,040.00. Disposition—Pending transfer to General Services Administration","Lieutenant General Sayyid Munthir Majid Said Al Said, Head of the Omani Royal Office Liaison and Coordination Service",Non-acceptance would cause embarrassment to donor and U.S. Government.
160,2015,"Mr. Joseph Pennington, Consul General","Tissot Swiss Wristwatch. Rec'd—7/21/2015. Est. Value—$1,250.00. Disposition—Pending transfer to General Services Administration","The Honorable Hady Mawlud, Governor of the Erbil Province",Non-acceptance would cause embarrassment to donor and U.S. Government.
161,2015,"Ambassador Daniel Feldman, Special Representative for Afghanistan and Pakistan",59″ x 88″ Afghan rug. Rec'd—7/28/2015. Est. Value—$600.00. Disposition—Pending purchase from General Services Administration,"His Excellency Dr. Abdullah Abdullah, Chief Executive of the Islamic Republic of Afghanistan",Non-acceptance would cause embarrassment to donor and U.S. Government.
162,2015,"Ambassador Daniel Feldman, Special Representative for Afghanistan and Pakistan",59″ x 88″ Afghan rug. Rec'd—7/29/2015. Est. Value—$400.00. Disposition—Pending purchase from General Services Administration,"His Excellency Mohammad Hanif Atmar, National Security Advisor of the Islamic Republic of Afghanistan",Non-acceptance would cause embarrassment to donor and U.S. Government.
163,2015,"The Honorable Debra K. Jones, Ambassador of the United States to the State of Libya","Rado ladies' gold watch. Rec'd—8/3/2015. Est. Value—$1,900.00. Disposition—Pending transfer to General Services Administration","Mr. Nouri Bousahmein, President of the Tripoli-Based General National Congress of Libya",Non-acceptance would cause embarrassment to donor and U.S. Government.
164,2015,"The Honorable Richard Olson, Ambassador of the United States to the Islamic State of Pakistan","Emerald necklace. Rec'd—8/4/2015. Est. Value—$3,600.00. Disposition—Pending transfer to General Services Administration","General Raheel Sharif, Chief of Army Staff of the Islamic Republic of Pakistan",Non-acceptance would cause embarrassment to donor and U.S. Government.
165,2015,"The Honorable Richard Olson, Ambassador of the United States to the Islamic State of Pakistan",Tiffany & Co. sterling silver pen and pencil set with engraving. Rec'd—8/4/2015. Est. Value—$400.00. Disposition—Pending transfer to General Services Administration,Government of the Islamic Republic of Pakistan,Non-acceptance would cause embarrassment to donor and U.S. Government.
166,2015,"The Honorable Richard Olson, Ambassador of the United States to the Islamic State of Pakistan","Diamond cufflinks. Rec'd—8/26/2015. Est. Value—$7,200.00. Disposition—Pending transfer to General Services Administration","His Excellency Muhammad Ishaq Dar, Federal Minister of Finance and Narcotics Control of the Islamic Republic of Pakistan",Non-acceptance would cause embarrassment to donor and U.S. Government.
167,2015,"Ambassador Peter Selfridge, Chief of Protocol","Two palm trees and two camels with a clock on an onyx base. Rec'd—9/4/2015. Est. Value—$20,000.00. Disposition—Pending transfer to General Services Administration","The Custodian of the Two Holy Mosques Salman bin Abdulaziz Al Saud, King of the Kingdom of Saudi Arabia",Non-acceptance would cause embarrassment to donor and U.S. Government.
168,2015,"Ms. Penny Price, Senior Protocol Officer","Rolex Oyster ladies' silver and gold watch. Rec'd—9/4/2015. Est. Value—$9,700.00. Disposition—Pending transfer to General Services Administration","The Custodian of the Two Holy Mosques Salman bin Abdulaziz Al Saud, King of the Kingdom of Saudi Arabia",Non-acceptance would cause embarrassment to donor and U.S. Government.
169,2015,"Ms. Rosemarie Rauer, Protocol Officer","Rolex Oyster ladies' gold and silver watch. Rec'd—9/4/2015. Est. Value—$9,700.00. Disposition—Pending transfer to General Services Administration","The Custodian of the Two Holy Mosques Salman bin Abdulaziz Al Saud, King of the Kingdom of Saudi Arabia",Non-acceptance would cause embarrassment to donor and U.S. Government.
170,2015,"Mr. Jared Smith, Special Event Support Staff","Rolex men's silver watch. Rec'd—9/4/2015. Est. Value—$7,150.00. Disposition—Pending transfer to General Services Administration","The Custodian of the Two Holy Mosques Salman bin Abdulaziz Al Saud, King of the Kingdom of Saudi Arabia",Non-acceptance would cause embarrassment to donor and U.S. Government.
171,2015,"Mr. Neil Brodger, Department of State Employee","Silver-plated falcon on stand. Rec'd—9/4/2015. Est. Value—$4,500.00. Disposition—Pending transfer to General Services Administration","The Custodian of the Two Holy Mosques Salman bin Abdulaziz Al Saud, King of the Kingdom of Saudi Arabia",Non-acceptance would cause embarrassment to donor and U.S. Government.
172,2015,"The Honorable Linda Thomas-Greenfield, Assistant Secretary of State of the United States","Hand-painted tea set. Case of Champagne. Large bag of ten traditional tablecloths. Ten small traditional cloths.  Rec'd—9/9/2015. Est. Value—$4,715.00. Disposition—Pending transfer to General Services Administration. Perishable items handled pursuant to General Services Administration policy","His Excellency Boni Yayi, President of the Republic of Benin",Non-acceptance would cause embarrassment to donor and U.S. Government.
173,2015,"Mrs. Micheline Tusenius, Wife of the Honorable Craig Allen, Ambassdor of the United States to Brunei Darussalam","Diamond and ruby earring and ring set. Rec'd—9/18/2015. Est. Value—$4,600.00. Disposition—Pending transfer to General Services Administration",Her Majesty Raja Isteri Pengiran Anak Haijah Saleha of Brunei Darussalam,Non-acceptance would cause embarrassment to donor and U.S. Government.
174,2015,"The Honorable Ann Richard, Assistant Secretary of State of the United States","Three strand pink, grey, and white pearl necklace. Rec'd—9/22/2015. Est. Value—$1,200.00. Disposition—Pending transfer to General Services Administration","Her Excellency Shahidul Haque, Foreign Secretary of Bangladesh",Non-acceptance would cause embarrassment to donor and U.S. Government.
175,2015,"The Honorable Antony Blinken, Deputy Secretary of State of the United States","Gold platter with blue, black, red, and green floral design. Rec'd—9/27/2015. Est. Value—$680.00. Disposition—Pending transfer to General Services Administration","His Excellency Abdulaziz Kamilov, Minister of Foreign Affairs of the Republic of Uzbekistan",Non-acceptance would cause embarrassment to donor and U.S. Government.
176,2015,"The Honorable Wendy Sherman, Under Secretary of State of the United States","Framed rug depicting a gold vase with multicolored flowers. Rec'd—9/28/2015. Est. Value—$1,100.00. Disposition—Purchased by the recipient from General Services Administration","Mr. Hossein Fereydoun, Special Assistant to the President of the Islamic Republic of Iran",Non-acceptance would cause embarrassment to donor and U.S. Government.
177,2015,"The Honorable Wendy Sherman, Under Secretary of State of the United States","Large beige rug with pastel flowers. Rec'd—9/28/2015. Est. Value—$1,150.00. Disposition—Purchased by the recipient from General Services Administration","Dr. Seyeed Abbas Araghchi, Deputy Foreign Minister for Legal and International Affairs of the Islamic Republic of Iran",Non-acceptance would cause embarrassment to donor and U.S. Government.
178,2015,"The Honorable Wendy Sherman, Under Secretary of State of the United States","Three strand grey and pink pearl necklace and earring set. Rec'd—9/28/2015. Est. Value—$2,140.00. Disposition—Pending transfer to General Services Administration","Her Excellency Shahidul Haque, Foreign Secretary of Bangladesh",Non-acceptance would cause embarrassment to donor and U.S. Government.
179,2015,"The Honorable Bathsheba Crocker, Assistant Secretary of State of the United States",Fresh water pearl necklace and earring set. Rec'd—10/6/2015. Est. Value—$980.00. Disposition—Pending transfer to General Services Administration,"Her Excellency Shahidul Haque, Foreign Secretary of Bangladesh",Non-acceptance would cause embarrassment to donor and U.S. Government.
180,2015,"Mrs. Micheline Tusenius, Wife of the Honorable Craig Allen, Ambassdor of the United States to Brunei Darussalam","Diamond bracelet with pink and yellow stones. Rec'd—10/9/2015. Est. Value—$2,300.00. Disposition—Pending transfer to General Services Administration",Her Majesty Raja Isteri Pengiran Anak Haijah Saleha of Brunei Darussalam,Non-acceptance would cause embarrassment to donor and U.S. Government.
181,2015,"The Honorable Antony Blinken, Deputy Secretary of State of the United States",9.25″ lapis lazuli bowl. Rec'd—10/16/2015. Est. Value—$385.00. Disposition—Pending transfer to General Services Administration,"His Excellency Hekmat Khalil Karzai, Deputy Minister of Foreign Affairs of the Islamic Republic of Afghanistan",Non-acceptance would cause embarrassment to donor and U.S. Government.
182,2015,"Mr. Greg Kausner, Deputy Assistant Secretary of State of the United States",Silver tray with inscription. Haddad serving set with chicken motif. Rec'd—10/30/2015. Est. Value—$680.00. Disposition—Pending transfer to General Services Administration,"General Jean Kahwagi, Commander of the Lebanese Armed Forces",Non-acceptance would cause embarrassment to donor and U.S. Government.
183,2015,"The Honorable Deborah Malac, Ambassador of the United States to the Republic of Uganda",Gold-plated star-shaped medallion with a red and blue sash and a matching lapel pin. Large certificate for the Order of the Star of Africa. Rec'd—12/8/2015. Est. Value—$680.00. Disposition—Retained for official display,"Her Excellency Ellen Johnson Sirleaf, President of the Republic of Liberia",Non-acceptance would cause embarrassment to donor and U.S. Government.
184,2015,"Ms. Tracey Jacobson, Principal Deputy Assistant Secretary of State of the United States","
                                Commemorative bag. Collection of Turkmen Neutrality Day stamps. Book, titled 
                                Neutral Turkmenistan,
                                 Ahal Teke horse statue. Commemorative pen. Red Turkmen carpet. Commemorative watch. Commemorative coin. Rec'd—12/12/2015. Est. Value—$1,753.00. Disposition—Pending transfer to General Services Administration
                            ",Government of Turkmenistan,Non-acceptance would cause embarrassment to donor and U.S. Government.
185,2015,"The Honorable Antony Blinken, Deputy Secretary of State of the United States","
                                Painting, title: 
                                Nail Sultan
                                . Rec'd—12/15/2015. Est. Value—$385.00. Disposition—Pending transfer to General Services Administration
                            ","His Excellency Elin Suleymanov, Ambassador of the Republic of Azerbaijan to the United States",Non-acceptance would cause embarrassment to donor and U.S. Government.
186,2015,Employee of the Department of State,79″ x 55″ hand-woven blue-gray wool area rug with eight petal rossettes and five borders. Rec'd—Unknown. Est. Value—$600.00. Disposition—Retained for official display,Foreign Government Official,Non-acceptance would cause embarrassment to donor and U.S. Government.
187,2015,Employee of the Department of State,"61″ x 96″ beige area rug with floral detailing and a light blue and red border. Rec'd—Unknown. Est. Value—$5,200.00. Disposition—Retained for official display",Foreign Government Official,Non-acceptance would cause embarrassment to donor and U.S. Government.
188,2015,Employee of the Department of State,"Set of three Macau Patacas gold coins depicting an ox. Set of three Macau Patacas gold coins depicting a dragon. Rec'd—Unknown. Est. Value—$2,695.00. Disposition—Pending transfer to General Services Administration",Foreign Government Official,Non-acceptance would cause embarrassment to donor and U.S. Government.
189,2015,Employee of the Department of State,Framed painting of a horse in carriage in front of the ruins of a citadel. Rec'd—Unknown. Est. Value—$400.00. Disposition—Pending transfer to General Services Administration,Foreign Government Official,Non-acceptance would cause embarrassment to donor and U.S. Government.
190,2015,Employee of the Department of State,"
                                Five book set, title: 
                                Viking Age Classics—The Complete Sagas of Icelanders
                                . Rec'd—Unknown. Est. Value—$500.00. Disposition—Pending transfer to General Services Administration
                            ",Government of the Republic of Iceland,Non-acceptance would cause embarrassment to donor and U.S. Government.
191,2015,Ms. Adrienne Harehit,"TRAVEL: Two tickets to the Viennese Opera Ball. Rec'd—2/11/2015. Est. Value—$2,000.00","Dr. Georg Heindl, Consul General of Austria to the United States",Non-acceptance would cause embarrassment to donor and U.S. Government.
192,2015,"The Honorable Deborah Jones, Ambassador of the United States to the State of Libya","TRAVEL: Transportation, food, and lodging. Rec'd—2/14/2014. Est. Value—$567.00",Government of the Kingdom of Morocco,Non-acceptance would cause embarrassment to donor and U.S. Government.
193,2015,"Mr. John Kelley, Economics Counselor",TRAVEL: Rountrip flight from Kinshasa to Lubumbashi of the Democratic Republic of the Congo. Rec'd—12/30/2015. Est. Value—$400.00,"The Honorable Moise Katumbi, Governor of Katanga Province, Democratic Republic of the Congo",Non-acceptance would cause embarrassment to donor and U.S. Government.
194,2015,"The Honorable Chief Justice John Roberts, United States Supreme Court",Jewelry box. Rec'd—7/10/2015. Est. Value—$674.49. Disposition—Retained for official display,"The Honorable Chief Justice Itsuro Terada, Supreme Court of Japan",Non-acceptance would cause embarrassment to donor and U.S. Government.
195,2015,"The Honorable J. Clifford Wallace, Senior Judge, Chief Judge Emeritus, U.S. Court of Appeals for the Ninth Circuit","TRAVEL: Expenses for visit to train judges on case management. Rec'd—1/17-23/2015. Est. Value—$10,103.03",Supreme Court of Appeals of the Republic of South Africa,Non-acceptance would cause embarrassment to donor and U.S. Government.
196,2015,"The Honorable J. Clifford Wallace, Senior Judge, Chief Judge Emeritus, U.S. Court of Appeals for the Ninth Circuit","TRAVEL: Expenses for visit to lecture at Supreme Court of Mexico's Bicentennial Celebration of the Mexican Constitution. Rec'd—1/30-2/6/2015. Est. Value—$4,852.33",Supreme Court of Justice of Mexico,Non-acceptance would cause embarrassment to donor and U.S. Government.
197,2015,"Ms. Valerie A. Sorensen, Law Clerk to the Honorable Timothy C. Stanceu, Chief Judge, U.S. Court of International Trade","TRAVEL: Round-trip airfare, hotel, and ground transportation to Geneva, Switzerland. Rec'd—1/28-31/2015. Est. Value—$2,491.36",World Trade Organization,Non-acceptance would cause embarrassment to donor and U.S. Government.
198,2015,"The Honorable Bruce McGiverin, U.S. Magistrate Judge, District of Puerto Rico","TRAVEL: English-language teaching assistant stipend for 23-year-old son. Rec'd—January-May 2015. Est. Value—$5,491.02",Ministry of Education of the French Republic,Non-acceptance would cause embarrassment to donor and U.S. Government.
199,2015,"The Honorable Chief Judge Sharon Prost, U.S. Court of Appeals for the Federal Circuit","TRAVEL: Travel, hotel, meal expenses to participate in the 10th Anniversary Commemorative Symposium of the Intellectual Property High Court of Japan. Rec'd—April 2015. Est. Value—$13,982.00",Patent Office of Japan,Non-acceptance would cause embarrassment to donor and U.S. Government.
200,2015,"The Honorable J. Clifford Wallace, Senior Judge, Chief Judge Emeritus, U.S. Court of Appeals of the Ninth Circuit","TRAVEL: Lodging during visit to train judges on case management and mediation. Rec'd—6/21-29/2015. Est. Value—$1,000.00",Court of Appeals of the Republic of Uganda,Non-acceptance would cause embarrassment to donor and U.S. Government.
201,2015,"The Honorable Ruth Bader Ginsburg, Associate Justice, U.S. Supreme Court","TRAVEL: Round trip airfare to participate in program hosted by Supreme Court of Korea and U.S. Embassy in Seoul. Rec'd—August 2015. Est. Value—$7,222.00",Supreme Court of the Republic of Korea,Non-acceptance would cause embarrassment to donor and U.S. Government.
202,2015,"The Honorable Bruce McGiverin, U.S. Magistrate Judge, District of Puerto Rico","TRAVEL: English-language teaching assistant stipend for 23-year old son. Rec'd—October-December 2015. Est. Value—$2,622.80",Ministry of Education of the French Republic,Non-acceptance would cause embarrassment to donor and U.S. Government.
203,2015,"The Honorable J. Clifford Wallace, Senior Judge, Chief Judge Emeritus, U.S. Court of Appeals for the Ninth Circuit","TRAVEL: Expenses for visit to train judges on case management and mediation. Rec'd—11/10-18/2015. Est. Value—$6,300.12",Supreme Court of the Kingdom of Thailand,Non-acceptance would cause embarrassment to donor and U.S. Government.
204,2015,"Mr. Christopher Herrington, Husband of Ms. Megan Scanion, Staff Attorney, U.S. Court of Appeals of the Fourth Circuit","TRAVEL: Partial expenses for attendance and participation at economics conference in Montevideo, Uruguay. Rec'd—December 2015. Est. Value—$430.00","The Research Institute for Development, Growth, and Economics, Oriental Republic of Uruguay",Non-acceptance would cause embarrassment to donor and U.S. Government.
205,2015,"The Honorable John O. Brennan, Director of the Central Intelligence Agency",Cast-metal door knockers. Rec'd—9/30/2014. Est. Value—$700.00. Disposition—Pending transfer to General Services Administration,5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
206,2015,"The Honorable John O. Brennan, Director of the Central Intelligence Agency","Gold palm tree statue with a camel. Rec'd—11/21/2014. Est. Value—$5,000.00. Disposition—Pending transfer to General Services Administration",5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
207,2015,"The Honorable John O. Brennan, Director of the Central Intelligence Agency","Silk rug. Rec'd—1/30/2015. Est. Value—$7,500.00. Disposition—Pending transfer to General Services Administration",5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
208,2015,"The Honorable John O. Brennan, Director of the Central Intelligence Agency","Diamond pendant. Rec'd—2/8/2015. Est. Value—$2,500.00. Disposition—Pending transfer to General Services Administration",5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
209,2015,"The Honorable John O. Brennan, Director of the Central Intelligence Agency","Stainless steel watch. Rec'd—2/8/2015. Est. Value—$3,500.00. Disposition—Pending transfer to General Services Administration",5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
210,2015,"The Honorable John O. Brennan, Director of the Central Intelligence Agency","Silver mounted wood scabbard. Rec'd—2/11/2015. Est. Value—$2,000.00. Disposition—Pending transfer to General Services Administration",5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
211,2015,"The Honorable John O. Brennan, Director of the Central Intelligence Agency",Ceramic coffee set. Rec'd—2/19/2015. Est. Value—$500.00. Disposition—Pending transfer to General Services Administration,5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
212,2015,"The Honorable John O. Brennan, Director of the Central Intelligence Agency","Boxed gift set including cufflinks, a watch, a pen, and beads. Rec'd—2/20/2015. Est. Value—$5,000.00. Disposition—Pending transfer to General Services Administration",5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
213,2015,"The Honorable John O. Brennan, Director of the Central Intelligence Agency",Silver tray. Rec'd—2/23/2015. Est. Value—$700.00. Disposition—Pending transfer to General Services Administration,5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
214,2015,"The Honorable John O. Brennan, Director of the Central Intelligence Agency","Portrait of Director John Brennan. Rec'd—3/31/2015. Est. Value—$1,500.00. Disposition—Pending transfer to General Services Administration",5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
215,2015,"The Honorable John O. Brennan, Director of the Central Intelligence Agency","Portrait of Director John Brennan. Rec'd—4/19/2015. Est. Value—$1,500.00. Disposition—Pending transfer to General Services Administration",5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
216,2015,"The Honorable John O. Brennan, Director of the Central Intelligence Agency",Metal model of mosque entrance. Rec'd—6/1/2015. Est. Value—$700.00. Disposition—Pending transfer to General Services Administration,5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
217,2015,"The Honorable John O. Brennan, Director of the Central Intelligence Agency",Painting of religious icon. Rec'd—6/4/2015. Est. Value—$500.00. Disposition—Pending transfer to General Services Administration,5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
218,2015,"The Honorable John O. Brennan, Director of the Central Intelligence Agency",Silver plate. Rec'd—6/30/2015. Est. Value—$500.00. Disposition—Pending transfer to General Services Administration,5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
219,2015,"The Honorable John O. Brennan, Director of the Central Intelligence Agency",Black leather briefcase. Cotton rug. Rec'd—7/23/2015. Est. Value—$500.00. Disposition—Pending transfer to General Services Administration,5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
220,2015,"The Honorable John O. Brennan, Director of the Central Intelligence Agency","Box of cigars. Rec'd—8/30/2015. Est. Value—$1,500.00. Disposition—Perishable items handled pursuant to the guidelines set forth by General Services Administration",5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
221,2015,"The Honorable John O. Brennan, Director of the Central Intelligence Agency","
                                Painting, titled: 
                                Our Future Faces
                                . Rec'd—9/14/2015. Est. Value—$500.00. Disposition—Pending transfer to General Services Administration
                            ",5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
222,2015,"The Honorable John O. Brennan, Director of the Central Intelligence Agency",Chopard desk clock. Rec'd—10/3/2015. Est. Value—$750.00. Disposition—Pending transfer to General Services Administration,5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
223,2015,"The Honorable John O. Brennan, Director of the Central Intelligence Agency","Gold and silver palm tree. Rec'd—10/4/2015. Est. Value—$5,000.00. Disposition—Pending transfer to General Services Administration",5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
224,2015,"The Honorable John O. Brennan, Director of the Central Intelligence Agency","Silver circular box. Silver covered box. Rec'd—10/23/2015. Est. Value—$1,300.00. Disposition—Pending transfer to General Services Administration",5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
225,2015,"The Honorable John O. Brennan, Director of the Central Intelligence Agency",Brass figurines. Rec'd—11/3/2015. Est. Value—$500.00. Disposition—Pending transfer to General Services Administration,5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
226,2015,"The Honorable John O. Brennan, Director of the Central Intelligence Agency","Large porcelain plate in case. Rec'd—12/15/2015. Est. Value—$5,000.00. Disposition—Pending transfer to General Services Administration",5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
227,2015,"The Honorable John O. Brennan, Director of the Central Intelligence Agency","Large silver sculpture of a falcon in case. Rec'd—12/15/2015. Est. Value—$5,000.00. Disposition—Pending transfer to General Services Administration",5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
228,2015,"The Honorable David S. Cohen, Deputy Director of the Central Intelligence Agency","Boxed gift set including cufflinks, a watch, a pen, and beads. Rec'd—2/20/2015. Est. Value—$5,000.00. Disposition—Pending transfer to General Services Administration",5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
229,2015,"The Honorable David S. Cohen, Deputy Director of the Central Intelligence Agency",Boga silver cufflinks. Rec'd—2/23/2015. Est. Value—$475.00. Disposition—Pending transfer to General Services Administration,5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
230,2015,"The Honorable David S. Cohen, Deputy Director of the Central Intelligence Agency","Gold and white cased glass decanter. Rec'd—5/2015. Est. Value—$1,500.00. Disposition—Pending transfer to General Services Administration",5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
231,2015,"The Honorable David S. Cohen, Deputy Director of the Central Intelligence Agency","Metal fishing boat on glass stand. Rec'd—5/21/2015. Est. Value—$1,500.00. Disposition—Pending transfer to General Services Administration",5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
232,2015,"The Honorable David S. Cohen, Deputy Director of the Central Intelligence Agency",Four bone china cups and saucers. Rec'd—5/27/2015. Est. Value—$500.00. Disposition—Pending transfer to General Services Administration,5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
233,2015,"The Honorable David S. Cohen, Deputy Director of the Central Intelligence Agency","Painting of angel in leather case, One-fifth bottle of liquor. Rec'd—6/10/2015. Est. Value—$750.00. Disposition—Pending transfer to General Services Administration. Perishable item handled pursuant to the guidelines set forth by General Services Administration",5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
234,2015,"The Honorable David S. Cohen, Deputy Director of the Central Intelligence Agency","Large silver bowl in green box. Rec'd—7/27/2015. Est. Value—$2,000.00. Disposition—Pending transfer to General Services Administration",5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
235,2015,"The Honorable David S. Cohen, Deputy Director of the Central Intelligence Agency","Silver dagger with belt in case. Rec'd—7/29/2015. Est. Value—$2,000.00. Disposition—Retained for official display",5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
236,2015,"The Honorable David S. Cohen, Deputy Director of the Central Intelligence Agency",Magnifying glass and letter opener. Gold-plated coin sculpture. Rec'd—10/9/2015. Est. Value—$650.00. Disposition—Pending transfer to General Services Administration,5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
237,2015,"The Honorable David S. Cohen, Deputy Director of the Central Intelligence Agency",Two bronze medallions in leather case. Three silver coins in leather case. Rec'd—10/12/2015. Est. Value—$450.00. Disposition—Pending transfer to General Services Administration,5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
238,2015,"The Honorable David S. Cohen, Deputy Director of the Central Intelligence Agency",Antique revolver in leather case. Rec'd—11/14/2015. Est. Value—$500.00. Disposition—Pending purchase from General Services Administration,5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
239,2015,"The Honorable David S. Cohen, Deputy Director of the Central Intelligence Agency",Molded glass replica of ancient landmark. Rec'd—12/16/2015. Est. Value—$500.00. Disposition—Pending transfer to General Services Administration,5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
240,2015,An Agency Employee,"Bulgari stainless steel watch. Rec'd—7/2010. Est. Value—$1,500.00. Disposition—Pending purchase by recipient from General Services Administration",5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
241,2015,An Agency Employee,"9.75 carat tanzanite stone. Rec'd—6/2012. Est. Value—$5,800.00. Disposition—Pending purchase by recipient from General Services Administration",5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
242,2015,An Agency Employee,Franco Fontana gold necklace with pendant. Rec'd—10/12/2014. Est. Value—$700.00. Disposition—Pending purchase by recipient from General Services Administration,5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
243,2015,An Agency Employee,"Longines men's Conquest watch. Rec'd—12/14/2014. Est. Value—$3,000.00. Disposition—Pending transfer to General Services Administration",5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
