,year,recip,item,giver,reason
104,2014,"The Honorable Joseph R. Biden, Jr., Vice President of the United States",Bottle of Massandra White Port Crimea 1945 Harvest wine. Rec'd—7/21/2009 Est. Value—$445.00. Disposition—Perishable items handled pursuant to United States Secret Service policy,"His Excellency Viktor Yushchenko, President of Ukraine",Non-acceptance would cause embarrassment to donor and U.S. Government.
105,2014,"The Honorable Joseph R. Biden, Jr., Vice President of the United States","Baccarat American eagle crystal statue. Rec'd—2/4/2013. Est. Value—$1,415.00. Disposition—National Archives and Records Administration","His Excellency François Hollande, President of the French Republic",Non-acceptance would cause embarrassment to donor and U.S. Government.
106,2014,"The Honorable Joseph R. Biden, Jr., Vice President of the United States","Silver canister inlaid with tile mosaic of a tree, said to contain holy water from the River Jordan, in custom box. Rec'd—9/19/2013. Est. Value—$1,950.00. Disposition—National Archives and Records Administration","His Majesty Abdullah II ibn Al Hussein, King of the Hashemite Kingdom of Jordan",Non-acceptance would cause embarrassment to donor and U.S. Government.
107,2014,"The Honorable Joseph R. Biden, Jr., Vice President of the United States",Large porcelain vase with painting of birds and grass. Rec'd—12/4/2013. Est. Value—$600.00. Disposition—National Archives and Records Administration,"His Excellency Xi Jinping, President of the People's Republic of China",Non-acceptance would cause embarrassment to donor and U.S. Government.
108,2014,"The Honorable Joseph R. Biden, Jr., Vice President of the United States","Icon depicting Jesus Christ the Pantocrator on wood. Rec'd—2/12/2014. Est. Value—$1,800.00. Disposition—National Archives and Records Administration","His Majesty Abdullah II ibn Al Hussein, King of the Hashemite Kingdom of Jordan",Non-acceptance would cause embarrassment to donor and U.S. Government.
109,2014,"The Honorable Joseph R. Biden, Jr., Vice President of the United States",Plaque with United States eagle emblem. Rec'd—2/25/2014. Est. Value—$550.00. Disposition—National Archives and Records Administration,"His Excellency Irakli Garibashvili, Prime Minister of Georgia",Non-acceptance would cause embarrassment to donor and U.S. Government.
110,2014,"The Honorable Joseph R. Biden, Jr., Vice President of the United States",Silver idol of the Virgin of Guadalupe. Rec'd—2/26/2014. Est. Value—$450.00. Disposition—National Archives and Records Administration,"Mr. Miguel Alemán Velasco, Former Governor of the Free and Sovereign State of Veracruz de Ignacio de la Llave of Mexico and President of the Board of Grupo Alemán",Non-acceptance would cause embarrassment to donor and U.S. Government.
111,2014,"The Honorable Joseph R. Biden, Jr., Vice President of the United States",Sterling silver vase. Rec'd—3/11/2014. Est. Value—$780.00. Disposition—National Archives and Records Administration,"His Excellency Ollanta Humala Tasso, President of the Republic of Peru",Non-acceptance would cause embarrassment to donor and U.S. Government.
112,2014,"The Honorable Joseph R. Biden, Jr., Vice President of the United States",Metal platter inset with amber stones. Rec'd—3/18/2014. Est. Value—$390.00. Disposition—National Archives and Records Administration,"His Excellency Donald Tusk, Prime Minister of the Republic of Poland",Non-acceptance would cause embarrassment to donor and U.S. Government.
113,2014,"The Honorable Joseph R. Biden, Jr., Vice President of the United States",Traditional Roman Orthodox icon painting. Rec'd—5/21/2014. Est. Value—$650.00. Disposition—National Archives and Records Administration,"His Excellency Traian Băsescu and Mrs. Maria Băsescu, President and First Lady of Romania",Non-acceptance would cause embarrassment to donor and U.S. Government.
114,2014,"The Honorable Joseph R. Biden, Jr., Vice President of the United States",Traditional Romanian glaze vase in red box. Rec'd—5/21/2014. Est. Value—$780.00. Disposition—National Archives and Records Administration,"His Excellency Victor Ponta, Prime Minister of Romania",Non-acceptance would cause embarrassment to donor and U.S. Government.
115,2014,"The Honorable Joseph R. Biden, Jr., Vice President of the United States","Sterling silver inkstand. Rec'd—5/22/2014. Est. Value—$1,275.00. Disposition—National Archives and Records Administration","The Honorable Derviş Eroğlu, Leader of the Turkish Cypriots",Non-acceptance would cause embarrassment to donor and U.S. Government.
116,2014,"The Honorable Joseph R. Biden, Jr., Vice President of the United States",Hand-painted dishware set. Rec'd—6/16/2014. Est. Value—$390.00. Disposition—National Archives and Records Administration,"His Excellency Juan Manuel Santos Calderón, President of the Republic of Colombia",Non-acceptance would cause embarrassment to donor and U.S. Government.
117,2014,"The Honorable Joseph R. Biden, Jr., Vice President of the United States",Painting by Canindé Soares. Rec'd—6/16/2014. Est. Value—$650.00. Disposition—National Archives and Records Administration,"Dr. Rosalba Scotia Ciarlini Rosado, Governor of the State of Rio Grande do Norte of the Federal Republic of Brazil",Non-acceptance would cause embarrassment to donor and U.S. Government.
118,2014,"The Honorable Joseph R. Biden, Jr., Vice President of the United States",Silver-plated wooden box with the King's insignia etched on the lid. Rec'd—7/10/2014. Est. Value—$480.00. Disposition—National Archives and Records Administration,"His Majesty Abdullah II ibn Al Hussein, King of the Hashemite Kingdom of Jordan",Non-acceptance would cause embarrassment to donor and U.S. Government.
119,2014,"The Honorable Joseph R. Biden, Jr., Vice President of the United States",Oil painting on canvas of exotic bird. Rec'd—7/24/2014. Est. Value—$425.00. Disposition—National Archives and Records Administration,"His Excellency Otto Pérez Molina, President of the Republic of Guatemala",Non-acceptance would cause embarrassment to donor and U.S. Government.
120,2014,"The Honorable Joseph R. Biden, Jr., Vice President of the United States",Knife with coral stones in leather box. Rec'd—8/21/2014. Est. Value—$880.00. Disposition—National Archives and Records Administration,"His Excellency Abdelmalek Sellal, Prime Minister of the People's Democratic Republic of Algeria",Non-acceptance would cause embarrassment to donor and U.S. Government.
121,2014,"The Honorable Joseph R. Biden, Jr., Vice President of the United States",Sandalwood carved screen with paintings. Rec'd—9/29/2014. Est. Value—$780.00. Disposition—National Archives and Records Administration,"His Excellency Narendra Modi, Prime Minister of the Republic of India",Non-acceptance would cause embarrassment to donor and U.S. Government.
122,2014,"The Honorable Joseph R. Biden, Jr., Vice President of the United States","Mounier & Bouvard blue and white vase with gold trim decorated with gem stones. Rec'd—11/19/2014. Est. Value—$1,200.00. Disposition—National Archives and Records Administration","His Majesty Mohammed VI, King of the Kingdom of Morocco",Non-acceptance would cause embarrassment to donor and U.S. Government.
123,2014,"The Honorable Joseph R. Biden, Jr., Vice President of the United States","
                                Woven tapestry. Leather embossed book, title: 
                                The Haydamarks
                                 by Taras Shevchenko with gold detailing and an etching of the author. Rec'd—11/21/2014. Est. Value—$840.00. Disposition—National Archives and Records Administration
                            ","His Excellency Petro Poroshenko, President of Ukraine",Non-acceptance would cause embarrassment to donor and U.S. Government.
124,2014,"The Honorable Joseph R. Biden, Jr., Vice President of the United States","
                                Wooden religious wall hanging. Hand-embroidered scarf. Two copies of book, title: 
                                Ukraine Incognita
                                . Rec'd—11/21/2014. Est. Value—$555.00. Disposition—National Archives and Records Administration
                            ","Ms. Hanna Hopko, Member of Parliament of Ukraine",Non-acceptance would cause embarrassment to donor and U.S. Government.
125,2014,"The Honorable Joseph R. Biden, Jr., Vice President of the United States","Hand-painted porcelain vase. Dark green glass carafe with gold painted design around spout. Rec'd—11/22/2014. Est. Value—$2,160.00. Disposition—National Archives and Records Administration","His Excellency Recep Tayyip Erdoğan, President of the Republic of Turkey",Non-acceptance would cause embarrassment to donor and U.S. Government.
126,2014,"The Honorable Joseph R. Biden, Jr., Vice President of the United States",Signed photo of His Royal Highness The Duke of Cambridge in Ettinger leather frame. Rec'd—12/8/2014. Est. Value—$888.00. Disposition—National Archives and Records Administration,"His Royal Highness Prince William, Duke of Cambridge",Non-acceptance would cause embarrassment to donor and U.S. Government.
127,2014,"Dr. Jill Biden, Second Lady of the United States",Painting of Zambian street scene in wooden frame. Rec'd—7/2/2014. Est. Value—$450.00. Disposition—On display for official use,"Dr. Charlotte Scott, Second Lady of the Republic of Zambia",Non-acceptance would cause embarrassment to donor and U.S. Government.
128,2014,"Dr. Jill Biden, Second Lady of the United States",Carved ebony female bust. Rec'd—7/4/2014. Est. Value—$560.00. Disposition—On display for official use,"Her Excellency Jaynet Kabila, Member of Parliament of the Democratic Republic of the Congo",Non-acceptance would cause embarrassment to donor and U.S. Government.
129,2014,"Dr. Jill Biden, Second Lady of the United States",Brass statue of human figure. Rec'd—7/4/2014. Est. Value—$490.00. Disposition—On display for official use,"Her Excellency Geneviève Inagosi Bulo Imbambi Kassongo, Minister of Gender, Family, and Children of the Democratic Republic of the Congo",Non-acceptance would cause embarrassment to donor and U.S. Government.
130,2014,"Dr. Jill Biden, Second Lady of the United States","
                                Book, title: 
                                Visions of Africa.
                                 Hermes scarf. Rec'd—8/4/2014. Est. Value—$375.00. Disposition—National Archives and Records Administration
                            ","Mrs. Sylvia Bongo Ondimba, First Lady of the Gabonese Republic",Non-acceptance would cause embarrassment to donor and U.S. Government.
131,2014,"Dr. Jill Biden, Second Lady of the United States",Hand-painted porcelain tea set. Rec'd—11/22/2014. Est. Value—$760.00. Disposition—National Archives and Records Administration,"Mrs. Emine Erdoğan, First Lady of the Republic of Turkey",Non-acceptance would cause embarrassment to donor and U.S. Government.
132,2014,"Family of The Honorable Joseph R. Biden, Jr., Vice President of the United States",White porcelain vase with panda motif. Rec'd—12/4/2013. Est. Value—$485.00. Disposition—National Archives and Records Administration,"His Excellency Xi Jinping, President of the People's Republic of China",Non-acceptance would cause embarrassment to donor and U.S. Government.
133,2014,"The Honorable Jacob Sullivan, Deputy Assistant to the President and National Security Advisor to the Vice President of the United States","Wooden backgammon and hess board with inlays of abalone, mother of pearl, and brass. Two bottles of Amouage cologne. Silver sword with silver and gold trim. Rec'd—2/28/2013. Est. Value—$1,705.00. Disposition—National Archives and Records Administration","Mr. Salem al-Ismaily, Special Envoy of the Sultanate of Oman",Non-acceptance would cause embarrassment to donor and U.S. Government.
134,2014,"The Honorable John Kerry, Secretary of State of the United States","Palm tree statue encrusted with various gemstones. Rolex men's Yacht Master II watch. Rec'd—1/5/2014. Est. Value—$36,900.00. Disposition—Pending transfer to General Services Administration","Abdullah bin Abdulaziz Al-Saud, Custodian of the Two Holy Mosques, King of the Kingdom of Saudi Arabia",Non-acceptance would cause embarrassment to donor and U.S. Government.
135,2014,"The Honorable John Kerry, Secretary of State of the United States","Blue glass worry beads with diamonds and a gold tassel in a blue presentation box. Rec'd—1/9/2014. Est. Value—$3,200.00. Disposition—Pending transfer to General Services Administration","His Excellency Adel Al-Jubeir, Ambassador of the Kingdom of Saudi Arabia to the United States",Non-acceptance would cause embarrassment to donor and U.S. Government.
136,2014,"The Honorable John Kerry, Secretary of State of the United States",Haddad cutlery set. Rec'd—1/23/2014. Est. Value—$390.00. Disposition—Pending transfer to General Services Administration,"His Excellency Najib Mikati, Caretaker Prime Minister of the Lebanese Republic",Non-acceptance would cause embarrassment to donor and U.S. Government.
137,2014,"The Honorable John Kerry, Secretary of State of the United States",Montblanc calligraphy pen with “Minister of Foreign Affairs” inscription. Rec'd—2/1/2014. Est. Value—$620.00. Disposition—Pending transfer to General Services Administration,"His Excellency Dr. Frank-Walter Steinmeier, Federal Minister of Foreign Affairs of the Federal Republic of Germany",Non-acceptance would cause embarrassment to donor and U.S. Government.
138,2014,"The Honorable John Kerry, Secretary of State of the United States",Sailor pen with gold inlay and floral design. Rec'd—2/7/2014. Est. Value—$620.00. Disposition—Pending transfer to General Services Administration,"His Excellency Fumio Kishida, Minister of Foreign Affairs of Japan",Non-acceptance would cause embarrassment to donor and U.S. Government.
139,2014,"The Honorable John Kerry, Secretary of State of the United States","Baccarat crystal eagle perched on a rock. Rec'd—2/9/2014. Est. Value—$2,000.00. Disposition—Pending transfer to General Services Administration","His Excellency François Hollande, President of the French Republic",Non-acceptance would cause embarrassment to donor and U.S. Government.
140,2014,"The Honorable John Kerry, Secretary of State of the United States",Amber and blue colored glass sculpture of Pegasus. Rec'd—2/19/2014. Est. Value—$570.00. Disposition—Pending transfer to General Services Administration,"His Excellency Wang Yi, Minister of Foreign Affairs of the People's Republic of China",Non-acceptance would cause embarrassment to donor and U.S. Government.
141,2014,"The Honorable John Kerry, Secretary of State of the United States",Ziess black binoculars. Rec'd—2/27/2014. Est. Value—$825.00. Disposition—Pending transfer to General Services Administration,"His Excellency Dr. Frank-Walter Steinmeir, Federal Minister of Foreign Affairs of the Federal Republic of Germany",Non-acceptance would cause embarrassment to donor and U.S. Government.
142,2014,"The Honorable John Kerry, Secretary of State of the United States","Rolex Oyster Perpetual men's silver watch with black face. Rec'd—3/28/2014. Est. Value—$5,700.00. Disposition—Pending transfer to General Services Administration","Abdullah bin Abdulaziz Al-Saud, Custodian of the Two Holy Mosques, King of the Kingdom of Saudi Arabia",Non-acceptance would cause embarrassment to donor and U.S. Government.
143,2014,"The Honorable John Kerry, Secretary of State of the United States","
                                Historical Treaty of Peace Day of Algier in Arabic. Three framed ceramic tiles. Green leather document folio with gold detailing. Framed graphite portrait of Secretary Kerry by local artist. Book, title: 
                                Le Tassili Des Ajjer
                                . Rec'd—4/3/2014. Est. Value—$785.00. Disposition—Pending transfer to General Services Administration
                            ","His Excellency Ramtane Lamamra, Minister of Foreign Affairs of the People's Democratic Republic of Algeria",Non-acceptance would cause embarrassment to donor and U.S. Government.
144,2014,"The Honorable John Kerry, Secretary of State of the United States","Limited-edition Piri Reis pen with sterling silver piston filling. Rec'd—4/4/2014. Est. Value—$3,880.00. Disposition—Pending transfer to General Services Administration","His Majesty Mohammed VI, King of Morocco",Non-acceptance would cause embarrassment to donor and U.S. Government.
145,2014,"The Honorable John Kerry, Secretary of State of the United States",Metal double gourd musical instrument on a brass stand in a leather box embossed with the royal seal. Rec'd—4/4/2014. Est. Value—$420.00. Disposition—Pending transfer to General Services Administration,"His Excellency Salaheddine Mezouar, Minister of Foreign Affairs and Cooperation of the Kingdom of Morocco",Non-acceptance would cause embarrassment to donor and U.S. Government.
146,2014,"The Honorable John Kerry, Secretary of State of the United States",Gold scallop shell with a Qatari pearl inside a red leather presentation case. Rec'd—4/14/2014. Est. Value—$445.00. Disposition—Pending transfer to General Services Administration,"His Excellency Dr. Khalid Bin Mohammed Al-Attiyah, Minister of Foreign Affairs of the State of Qatar",Non-acceptance would cause embarrassment to donor and U.S. Government.
147,2014,"The Honorable John Kerry, Secretary of State of the United States",Small Asfour Crystal gold statue of an ancient Egyptian fishing from a crystal boat. Rec'd—4/23/2014. Est. Value—$425.00. Disposition—Pending transfer to General Services Administration,"His Excellency Mohamed El-Tohamy, Director of Egyptian General Intelligence Services",Non-acceptance would cause embarrassment to donor and U.S. Government.
148,2014,"The Honorable John Kerry, Secretary of State of the United States",24″ traditional carved ebony sculpture of a man carrying fruit over his head. Rec'd—5/5/2014. Est. Value—$450.00. Disposition—Pending transfer to General Services Administration,"His Excellency José Eduardo dos Santos, President of the Republic of Angola",Non-acceptance would cause embarrassment to donor and U.S. Government.
149,2014,"The Honorable John Kerry, Secretary of State of the United States","
                                11″ x 8″ x 2″ large quasi-triangular amethyst geode. Book, title: 
                                Torres-Garcia
                                 by Mario H. Gradowczyk. Rec'd—5/12/2014. Est. Value—$390.00. Disposition—Pending transfer to General Services Administration
                            ","His Excellency José Mujica Cordano, President of the Oriental Republic of Uruguay",Non-acceptance would cause embarrassment to donor and U.S. Government.
150,2014,"The Honorable John Kerry, Secretary of State of the United States",Personalized navy sailing Nautica jacket with the Mexican flag on the back. Sabido and Basteris Mexican flag sterling silver cufflinks. Esperato Selection tequila with two glasses. Rec'd—5/21/2014. Est. Value—$578.00. Disposition—Pending transfer to General Services Administration,"His Excellency José Antonio Mead Kuribeña, Secretary of Foreign Relations of Mexico",Non-acceptance would cause embarrassment to donor and U.S. Government.
151,2014,"The Honorable John Kerry, Secretary of State of the United States","Large gold and silver desert scene with palm trees and a camel caravan. Rec'd—6/27/2014. Est. Value—$34,000.00. Disposition—Pending transfer to General Services Administration","Abdullah bin Abdulaziz Al-Saud, Custodian of the Two Holy Mosques, King of the Kingdom of Saudi Arabia",Non-acceptance would cause embarrassment to donor and U.S. Government.
152,2014,"The Honorable John Kerry, Secretary of State of the United States","Gold-plated copper replica of the Horus collar inlaid with semi-precious stones. Rec'd—7/11/2014. Est. Value—$2,300.00. Disposition—Pending transfer to General Services Administration","Professor Dr. Mohammed Ibrahim Ali Sayed, Minister of Antiquities of the Arab Republic of Egypt",Non-acceptance would cause embarrassment to donor and U.S. Government.
153,2014,"The Honorable John Kerry, Secretary of State of the United States","Framed shadowbox of a traditional flywhisk, hat, staff, and stool crafted in leather. Rec'd—8/5/2014. Est. Value—$440.00. Disposition—Pending transfer to General Services Administration","His Excellency Daniel Kablan Duncan, Prime Minister of the Republic of Côte d'Ivoire",Non-acceptance would cause embarrassment to donor and U.S. Government.
154,2014,"The Honorable John Kerry, Secretary of State of the United States",Framed acrylic painting on canvas depicting four children. Rec'd—8/5/2014. Est. Value—$560.00. Disposition—Pending transfer to General Services Administration,"His Excellency Robert Dussey, Minister of Foreign Affairs of the Republic of Togo",Non-acceptance would cause embarrassment to donor and U.S. Government.
155,2014,"The Honorable John Kerry, Secretary of State of the United States",8″ lapis lazuli bowl. Rec'd—8/8/2014. Est. Value—$385.00. Disposition—Pending transfer to General Services Administration,"His Excellency Hamid Karzai, President of the Islamic Republic of Afghanistan",Non-acceptance would cause embarrassment to donor and U.S. Government.
156,2014,"The Honorable John Kerry, Secretary of State of the United States",Traditional dagger with ornate silver-tone handle and coral stones and a silver-tone filigree sheath. Rec'd—8/21/2014. Est. Value—$410.00. Disposition—Pending transfer to General Services Administration,"His Excellency Abdelmalek Sellal, Prime Minister of the People's Democratic Republic of Algeria",Non-acceptance would cause embarrassment to donor and U.S. Government.
157,2014,"The Honorable John Kerry, Secretary of State of the United States","Gold Cartier men's watch with white face and black Roman numerals. Rec'd—9/11/2014. Est. Value—$17,400.00. Disposition—Pending transfer to General Services Administration","Abdullah bin Abdulaziz Al-Saud, Custodian of the Two Holy Mosque, King of the Kingdom of Saudi Arabia",Non-acceptance would cause embarrassment to donor and U.S. Government.
158,2014,"The Honorable John Kerry, Secretary of State of the United States",Tea set in a wooden box with four boxes of tea. Framed woodcut painting of three elephants with personalized plaque. Rec'd—9/26/2014. Est. Value—$411.00. Disposition—Pending transfer to General Services Administration,"His Excellency Mahinda Rajapaksa, President of the Democratic Socialist Republic of Sri Lanka",Non-acceptance would cause embarrassment to donor and U.S. Government.
159,2014,"The Honorable John Kerry, Secretary of State of the United States","
                                12.5″ white porcelain vase, title: 
                                Prosperity Coming with Blooming Flowers.
                                 Double-sided embroidery table screen depicting an orchid. Rec'd—10/17/2014. Est. Value—$560.00. Disposition—Pending transfer to General Services Administration
                            ","His Excellency Yang Jiechi, State Councilor of the People's Republic of China",Non-acceptance would cause embarrassment to donor and U.S. Government.
160,2014,"The Honorable John Kerry, Secretary of State of the United States",12.5″ x 12″ hand-made sterling silver Omani ship on a wooden stand. Rec'd—11/16/2014. Est. Value—$450.00. Disposition—Pending transfer to General Services Administration,"His Excellency Yousuf bin Alawi bin Abdallah, Minister Responsible for Foreign Affairs of the Sultanate of Oman",Non-acceptance would cause embarrassment to donor and U.S. Government.
161,2014,"The Honorable John Kerry, Secretary of State of the United States",Lacquerware art. Rec'd—11/19/2014. Est. Value—$400.00. Disposition—Pending transfer to General Services Administration,"His Excellency U Thein Sein, President of the Republic of the Union of Myanmar",Non-acceptance would cause embarrassment to donor and U.S. Government.
162,2014,"The Honorable John Kerry, Secretary of State of the United States",Personalized honorary storage cubby at Cricova Winery. Rec'd—12/4/2014. Est. Value—$621.55. Disposition—Pending transfer to General Services Administration,"Mr. Valentin Bodiul, Director of Cricova Winery of the Republic of Moldova",Non-acceptance would cause embarrassment to donor and U.S. Government.
163,2014,"The Honorable John Kerry, Secretary of State of the United States",Warrior chess set. Rec'd—12/10/2014. Est. Value—$520.00. Disposition—Pending transfer to General Services Administration,"His Excellency Kairat Umarov, Ambassador of the Republic of Kazakhstan to the United States",Non-acceptance would cause embarrassment to donor and U.S. Government.
164,2014,"The Honorable John Kerry, Secretary of State of the United States","Silver handicraft with inscription, “Jose Manuel Santos—Presidente de Colombia: 2014-2018”. Rec'd—12/11/2014. Est. Value—$650.00. Disposition—Pending tansfer to General Services Administration","His Excellency Juan Manuel Santos Calderón, President of the Republic of Colombia",Non-acceptance would cause embarrassment to donor and U.S. Government.
165,2014,"The Honorable John Kerry, Secretary of State of the United States","Set of four scarves made of Andean fiber in a wooden box. Rec'd—12/11/2014. Est. Value—$1,100.00. Disposition—Pending transfer to General Services Administration","His Excellency Ollanta Humala Tasso and Mrs. Nadine Heredia Alarcón, President and First Lady of the Republic of Peru",Non-acceptance would cause embarrassment to donor and U.S. Government.
166,2014,"The Honorable John Kerry, Secretary of State of the United States",Yvan Valentin Artisan Chocolatier truffles. Fanciful chocolates. Seabear smoked oysters. Beachers hand-made cheese. John Kelly truffle fudge bites. Royalty cookies. Champagne Bollinger RD 2012. Shafer 2012 Nappa merlot. Grace & I fruit nut press. Harney & Son black tea. Sicilian Village green and black olives. Sempli Cup-A-Lift flight tray. Sempli monti-flute glasses. Sempli nesting bowl. Brown and mother of pearl rectangular tray. Roma Living picture frame. Twelve Days of Christmas votive candle set. Rec'd—12/18/2014. Est. Value—$957.00. Disposition—Pending transfer to General Services Administration. Perishable items handled pursuant to the guidelines set forth by General Services Administration,"His Majesty Sultan Haji Hassanal Bolkiah Mu'izzaddin Waddaulah ibni Al-Marhum Sultan Haji Omar Ali Saifuddien Sa'adul Khairi Waddien, Sultan and Yang Di-Pertuan of Brunei Darussalam",Non-acceptance would cause embarrassment to donor and U.S. Government.
167,2014,"The Honorable John Kerry, Secretary of State of the United States","Silver and gold-plated statue depicting a falcon sitting on a gloved hand. Rec'd—12/23/2014. Est. Value—$1,700.00. Disposition—Pending transfer to General Services Administration","His Excellency Adel Al-Jubeir, Ambassador of the Kingdom of Saudi Arabia to the United States",Non-acceptance would cause embarrassment to donor and U.S. Government.
168,2014,"Mrs. Teresa Heinz Kerry, Spouse of the Secretary of State of the United States","Emerald and diamond jewelry set containing a ring, earrings, bracelet, and necklace. Rec'd—1/5/2014. Est. Value—$780,000.00. Disposition—Pending transfer to General Services Administration","Abdullah bin Abdulaziz Al-Saud, Custodian of the Two Holy Mosques, King of the Kingdom of Saudi Arabia",Non-acceptance would cause embarrassment to donor and U.S. Government.
169,2014,"Mrs. Teresa Heinz Kerry, Spouse of the Secretary of State of the United States","Pearl worry beads with diamonds and a tassel in a pink presentation box. Rec'd—1/9/2014. Est. Value—$3,200.00. Disposition—Pending transfer to General Services Administration","His Excellency Abel Al-Jubeir, Ambassador of the Kingdom of Saudi Arabia to the United States",Non-acceptance would cause embarrassment to donor and U.S. Government.
170,2014,"Mrs. Teresa Heinz Kerry, Spouse of the Secretary of State of the United States",Baccarat crystal votive lamp. Rec'd—2/11/2014. Est. Value—$925.00. Disposition—Pending transfer to General Services Administration,"His Excellency François Hollande, President of the French Republic",Non-acceptance would cause embarrassment to donor and U.S. Government.
171,2014,"Mrs. Teresa Heinz Kerry, Spouse of the Secretary of State of the United States","Sapphire and diamond 18k white gold jewelry set containing earrings and a ring. Rec'd—6/27/2014. Est. Value—$84,000.00. Disposition—Pending transfer to General Services Administration","Abdullah bin Abdulaziz Al-Saud, Custodian of the Two Holy Mosques, King of the Kingdom of Saudi Arabia",Non-acceptance would cause embarrassment to donor and U.S. Government.
172,2014,"Mrs. Teresa Heinz Kerry, Spouse of the Secretary of State of the United States","Bvlgari ladies' watch with a black satin band and a mother of pearl face. Rec'd—9/11/2014. Est. Value—$71,000.00. Disposition—Pending transfer to General Services Administration","Abdullah bin Abdulaziz Al-Saud, Custodian of the Two Holy Mosques, King of the Kingdom of Saudi Arabia",Non-acceptance would cause embarrassment to donor and U.S. Government.
173,2014,"Ms. Alex Kerry, Daughter of the Secretary of State of the United States",Adult orange and blue kaftan. Children's pink and silver kaftan. Rec'd—5/13/2014. Est. Value—$400.00. Disposition—Pending transfer to General Services Administration,"His Highness Sheikh Abdullah bin Zayed Al Nahyan and Sheikha Alyazia bint Saif Al Nahyan, Minister of Foreign Affairs and Spouse of the United Arab Emirates",Non-acceptance would cause embarrassment to donor and U.S. Government.
174,2014,"Ms. Maureen Reagan, Head of Delegation of the United States to the Republic of Kenya","Elephant tusk gong. Rec'd—7/1/1985 Est. Value—$9,700.00. Disposition—Transferred to the Department of Interior, Fish and Wildlife Service for proper handling","His Excellency Daniel Arap Moi, President of the Republic of Kenya",Non-acceptance would cause embarrassment to donor and U.S. Government.
175,2014,"The Honorable David Dunford, Ambassador of the United States to the Sultanate of Oman","Framed 18k gold military-style medals. Rec'd—6/21/1995 Est. Value—$8,500.00. Disposition—Pending transfer to General Services Administration","His Majesty Qaboos bin Said bin al Said, Sultan of Oman",Non-acceptance would cause embarrassment to donor and U.S. Government.
176,2014,"The Honorable Frances D. Cook, Ambassador of the United States to the Sultanate of Oman","
                                Gold and silver 
                                Sultanah
                                 commemorative coins. Rec'd—1/1/1997 Est. Value—$1,500.00. Disposition—Pending transfer to General Services Administration
                            ","His Majesty Qaboos bin Said bin al Said, Sultan of Oman",Non-acceptance would cause embarrassment to donor and U.S. Government.
177,2014,"The Honorable John B. Craig, Ambassador of the United States to the Sultanate of Oman","Framed military-style medals on a yellow background. Rec'd—9/26/2001 Est. Value—$8,500.00. Disposition—Pending transfer to General Services Administration","His Majesty Qaboos bin Said bin al Said, Sultan of Oman",Non-acceptance would cause embarrassment to donor and U.S. Government.
178,2014,"Mr. Farid Abbas Mohamed, Political Officer",Olive green fur coat. Rec'd—2/18/2012 Est. Value—$440.00. Disposition—Pending transfer to General Services Administration,"Mr. Hamden bin Mohamed al-Motery, Deputy President of the Administrative Council of the Arab Chamber of Commerce and Industry of the Kingdom of Saudi Arabia",Non-acceptance would cause embarrassment to donor and U.S. Government.
179,2014,"The Honorable James B. Smith, Ambassador of the United States to the Kingdom of Saudi Arabia",Crystal Saudi Arabian door with gold filigree and a verse from the Qur'an. Rec'd—2012 Est. Value—$430.00. Disposition—Pending transfer to General Services Administration,Ministry of Foreign Affairs of the Kingdom of Saudi Arabia,Non-acceptance would cause embarrassment to donor and U.S. Government.
180,2014,"The Honorable James B. Smith, Ambassador of the United States to the Kingdom of Saudi Arabia",Two traditional Saudi Arabian winter robes. Rec'd—2012 Est. Value—$740.00. Disposition—Pending transfer to General Services Administration,Government of the Kingdom of Saudi Arabia,Non-acceptance would cause embarrassment to donor and U.S. Government.
181,2014,"Ms. Stephanie T. Williams, Deputy Chief of Mission","Pearl earrings. Rec'd—1/16/2013. Est. Value—$1,000.00. Disposition—Purchased by the recipient from General Services Administration","His Excellency Sheikh Rashid bin Abdullah Al Khalifa, Minister of Interior of the Kingdom of Bahrain",Non-acceptance would cause embarrassment to donor and U.S. Government.
182,2014,"Mr. James Plasman, Political Officer",Montblanc Timewalker GMT desk clock. Rec'd—6/20/2013. Est. Value—$930.00. Disposition—Pending transfer to General Services Administration,"Mr. Krishna Mohan, Member of the Congress Party of the Republic of India",Non-acceptance would cause embarrassment to donor and U.S. Government.
183,2014,"The Honorable Richard Morningstar, Ambassador of the United States to the Republic of Azerbaijan",Carpet. Rec'd—10/4/2013. Est. Value—$500.00. Disposition—Purchased by recipient from General Services Administration,"His Excellency Ziya Mammadov, Minister of Transportation of the Republic of Azerbaijan",Non-acceptance would cause embarrassment to donor and U.S. Government.
184,2014,"Mr. Timothy A. Lenderking, Charge d'Affaires","Bvlgari Diagono professional watch. Rec'd—1/5/2014. Est. Value—$3,800.00. Disposition—Pending transfer to General Services Administration","Abdullah bin Abdulaziz Al-Saud, Custodian of the Two Holy Mosques, King of the Kingdom of Saudi Arabia",Non-acceptance would cause embarrassment to donor and U.S. Government.
185,2014,"Mr. Michael Spring, Deputy Political Counselor","Bvlgari men's watch. Rec'd—1/5/2014. Est. Value—$4,450.00. Disposition—Pending transfer to General Services Administration","Abdullah bin Abdulaziz Al-Saud, Custodian of the Two Holy Mosques, King of the Kingdom of Saudi Arabia",Non-acceptance would cause embarrassment to donor and U.S. Government.
