,year,recip,item,giver,reason
88,2019,"The Honorable David Hale, Under Secretary of State for Political Affairs","Marble mantle clock, two books, and jeweled robe with fur collar and matching fur hat. Rec'd—9/2019. Est. Value—$990.00. Disposition—Pending transfer to GSA","His Excellency Beibut Atamkulov, Minister of Foreign Affairs of the Republic of Kazakhstan",Non-acceptance would cause embarrassment to donor and U.S. Government.
89,2019,"The Honorable David Hale, Under Secretary of State for Political Affairs",Mont Blanc pen and leather notebook. Rec'd—12/10/2019. Est. Value—$490.00. Disposition—Pending transfer to GSA,"His Excellency Elin Suleymanov, Ambassador of the Republic of Azerbaijan to the United States",Non-acceptance would cause embarrassment to donor and U.S. Government.
90,2019,"The Honorable Mark L. Wolf, Senior District Judge, United States District Court for the District of Massachusetts","GIFT OF TRAVEL: Lodging, Meals, and Transportation (Cali, Colombia). Rec'd—10/13/2019-10/15/2019. Est. Value—$400.00",Ministry of Foreign Affairs of the Republic of Colombia,Non-acceptance would cause embarrassment to donor and U.S. Government.
91,2019,"The Honorable Mark L. Wolf, Senior District Judge, United States District Court for the District of Massachusetts","GIFT OF TRAVEL: Lodging, Meals, and Transportation (Kyiv, Ukraine). Rec'd—11/10/2019—11/12/2019. Est. Value—$593.00",European Union Anti-Corruption Initiative,Non-acceptance would cause embarrassment to donor and U.S. Government.
92,2019,"The Honorable Leonard P. Stark, Chief District Judge, United States District Court for the District of Delaware","GIFT OF TRAVEL: Travel, Meals, and Entertainment (Seoul, Republic of Korea). Rec'd—10/18/2019. Est. Value—$500.00","Patent Court, Republic of Korea",Non-acceptance would cause embarrassment to donor and U.S. Government.
93,2019,"The Honorable Leonard P. Stark, Chief District Judge, United States District Court for the District of Delaware","GIFT OF TRAVEL: Lodging, Meals, and Transportation (Toronto, Canada) Rec'd—11/13/2019—11/16/2019. Est. Value—$1,151.61",Federal Court of Canada,Non-acceptance would cause embarrassment to donor and U.S. Government.
94,2019,An Agency Employee,"Women's Rolex. Rec'd—5/31/2017. Est. Value—$2,000.00. Disposition—Purchased by recipient",5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
95,2019,An Agency Employee,"A bottle of red wine, two boxes of dates, and four bottles of olive oil. Rec'd—11/27/2017. Est. Value—$1,100.00. Disposition—Disposed",5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
96,2019,An Agency Employee,"Women's Rolex. Rec'd—5/26/2018. Est. Value—$8,000.00. Disposition—Disposed",5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
97,2019,An Agency Employee,"Men's Rolex. Rec'd—5/26/2018. Est. Value—$8,000.00. Disposition—Disposed",5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
98,2019,An Agency Employee,"Men's Rado watch and women's Rado watch. Rec'd—5/30/2018. Est. Value—$3,500.00 Disposition—Disposed",5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
99,2019,An Agency Employee,"
                            Cash. Rec'd—9/19/2018. Value—$600.00. Disposition—Pending transfer to the Department of Treasury 
                            11
",5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
100,2019,An Agency Employee,"Amouage cologne and perfume. Rec'd—1/3/2019. Est. Value—$1,500.00. Disposition—Transferred to GSA",5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
101,2019,An Agency Employee,"
                            Two stuffed bears, a vest, a Ralph Lauren sweater, shirt, and hoodie, and a Marc Jacobs shirt. Rec'd—1/7/2019. Est. Value—$525.00. Disposition—Pending transfer to GSA 
                            12
",5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
102,2019,An Agency Employee,"
                            Tag Heuer women's watch. Rec'd—2/4/2019. Est. Value—$1,650.00. Disposition—Pending disposal 
                            13
",5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
103,2019,An Agency Employee,"
                            Cash. Rec'd—2/13/2019. Value—$18,100.00. Disposition—Pending transfer to the Department of Treasury 
                            14
",5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
104,2019,An Agency Employee,"
                            Louis Vuitton wallet and two bottles of cologne. Rec'd—2/13/2019. Est. Value—$1,400.00. Disposition—Pending disposal 
                            15
",5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
105,2019,An Agency Employee,"
                            Calvin Klein women's watch and box of frankincense. Rec'd—2/18/2019. Est. Value—$450.00. Disposition—Pending disposal 
                            16
",5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
106,2019,An Agency Employee,"Tactical watch, spa product, boxes of dates and sweets. Rec'd—3/5/2019. Est. Value—$725.00. Disposition—Pending disposal",5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
107,2019,An Agency Employee,"
                            Baku wool on cotton carpet. Rec'd—3/14/2019. Est. Value—$440.00. Disposition—Pending purchase by the recipient 
                            17
",5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
108,2019,An Agency Employee,"
                            Apple watch. Rec'd—3/21/2019. Est. Value—$399.00. Disposition—Pending disposal 
                            18
",5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
109,2019,"The Honorable Vaughn Bishop, Deputy Director, Central Intelligence Agency","
                            Hand-carved table and chairs. Rec'd—4/27/2019. Est. Value—$500.00. Disposition—Pending transfer to GSA 
                            19
",5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
110,2019,An Agency Employee,Certina watch: Rec'd—4/30/2019. Est. Value—$750.00. Disposition—Official Use,5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
111,2019,"The Honorable Gina Haspel, Director of the Central Intelligence Agency",Black enamel glass vase. Rec'd—5/16/2019. Est. Value—$400.00. Disposition—On official display,5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
112,2019,An Agency Employee,"
                            Cash. Rec'd—5/16/2019. Value—$1,053.00. Disposition—Pending transfer to the Department of Treasury 
                            20
",5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
113,2019,An Agency Employee,"
                            Ebel watch. Rec'd—6/9/2019. Est. Value—$4,000.00. Disposition—Pending disposal 
                            21
",5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
114,2019,An Agency Employee,"
                            Ebel watch. Rec'd—6/9/2019. Est. Value—$4,000.00. Disposition—Pending disposal 
                            22
",5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
115,2019,An Agency Employee,"
                            Louis Erard watch. Rec'd—6/11/2019. Est. Value—$700.00. Disposition—Pending disposal 
                            23
",5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
116,2019,An Agency Employee,"
                            Louis Erard watch. Rec'd—6/11/2019. Est. Value—$700.00. Disposition—Pending disposal 
                            24
",5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
117,2019,An Agency Employee,"Omega watch. Rec'd—6/16/2019. Est. Value—$3,000.00. Disposition—Disposed",5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
118,2019,An Agency Employee,iPhone 7S. Rec'd—6/30/2019. Est. Value—$500.00 Disposition—Pending disposal,5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
119,2019,An Agency Employee,Pewter eagle statue. Rec'd—7/3/2019. Est. Value—$580.00. Disposition—Pending disposal,5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
120,2019,An Agency Employee,"
                            Carpet. Rec'd—7/9/2019. Est. Value—$580.00. Disposition—Pending disposal 
                            25
",5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
121,2019,An Agency Employee,"
                            Watch. Rec'd—7/10/2019. Est. Value—$500.00. Disposition—Pending disposal 
                            26
",5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
122,2019,An Agency Employee,"
                            Garmin watch. Rec'd—7/12/2019. Est. Value—$750.00. Disposition—Pending disposal 
                            27
",5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
123,2019,An Agency Employee,"
                            Mont Blanc pen. Rec'd—7/15/2019. Est. Value—$4,000.00. Disposition—Pending disposal 
                            28
",5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
124,2019,An Agency Employee,"Original painting. Rec'd—7/16/2019. Est. Value—$4,000.00. Disposition—On official display",5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
125,2019,An Agency Employee,"
                            Rolex watch. Rec'd—9/23/2019. Est. Value—$7,000.00. Disposition—Pending disposal 
                            29
",5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
126,2019,"The Honorable Gina Haspel, Director of the Central Intelligence Agency",Hermes silk shawl. Rec'd—10/28/2019. Est. Value—$500.00. Disposition—Transferred to GSA,5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
127,2019,"The Honorable Gina Haspel, Director of the Central Intelligence Agency",Glass vase. Rec'd—11/6/2019. Est. Value—$500.00. Disposition—On official display,5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
128,2019,An Agency Employee,"
                            Gift card. Rec'd—11/9/2019. Value—$400.00. Disposition—Pending transfer to GSA 
                            30
",5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
129,2019,An Agency Employee,Carpet. Rec'd—11/14/2019. Est. Value—$500.00. Disposition—On official display,5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
130,2019,An Agency Employee,"
                            Cash. Rec'd—12/19/2019. Value—$10,000.00. Disposition—Pending transfer to the Department of Treasury 
                            31
",5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
131,2019,"Lieutenant General Paul E. Funk II, Commander, Headquarters III Corps",MK2.1 black Extrema Ration knife engraved with LTG Paul Funk. Rec'd—8/15/2018. Est. Value—$550.00. Disposition—Transferred to GSA,"Brigadier General Roberto Vannacci, Army of the Italian Republic",Non-acceptance would cause embarrassment to donor and U.S. Government.
132,2019,"General Joseph M. Votel, Commanding General, USCENTCOM",Two end tables. Rec'd—5/10/2018. Est. Value—$500.0. Disposition—Purchased,"His Excellency Shavkat Mirziyoyev, President of the Republic of Uzbekistan",Non-acceptance would cause embarrassment to donor and U.S. Government.
133,2019,"General Joseph M. Votel, Commanding General, USCENTCOM",Mont Blanc pen set. Rec'd—9/2/2018. Est. Value—$508.00. Disposition—Transferred to GSA,Government of the United Arab Emirates,Non-acceptance would cause embarrassment to donor and U.S. Government.
134,2019,"Major General Charles Flynn, Assistant Deputy Chief of Staff",Two gold necklaces. Rec'd—Unknown. Est. Value—$572.00. Disposition—Transferred to GSA,"Major General Kang In-Soon, Army of the Republic of Korea",Non-acceptance would cause embarrassment to donor and U.S. Government.
135,2019,"Major Aaron Poe, Qatar Desk Officer","Tudor watch. Rec'd—1/15/2019. Est. Value—$1,995.00. Disposition—Transferred to GSA","General Yousef Al Maliki, Senior National Representative of the State of Qatar",Non-acceptance would cause embarrassment to donor and U.S. Government.
136,2019,"Brigadier General Gregory Anderson, Deputy Commanding Officer for Support, USCENTCOM",Men's Tissot watch. Rec'd—9/12/2018. Est. Value—$850.00. Disposition—Transferred to GSA,"His Excellency Masrour Barzani, Chancellor of the Kurdistan Region Security Forces",Non-acceptance would cause embarrassment to donor and U.S. Government.
137,2019,"General Joseph M. Votel, Commanding General, USCENTCOM","Tudor women's watch. Rec'd—9/8/2018. Est. Value—$2,875.00. Disposition—Transferred to GSA",Government of the State of Qatar,Non-acceptance would cause embarrassment to donor and U.S. Government.
138,2019,"General Joseph M. Votel, Commanding General, USCENTCOM","iPhone X. Rec'd—9/8/2018. Est. Value—$1,049.99. Disposition—Transferred to GSA",Government of the State of Qatar,Non-acceptance would cause embarrassment to donor and U.S. Government.
139,2019,"General Joseph M. Votel, Commanding General, USCENTCOM","iPhone X. Rec'd—5/21/2018. Est. Value—$1,049.99. Disposition—Transferred to GSA",Government of the State of Qatar,Non-acceptance would cause embarrassment to donor and U.S. Government.
140,2019,"General Joseph M. Votel, Commanding General, USCENTCOM","Men's Rolex watch. Rec'd—5/21/2018. Est. Value—$14,995.00. Disposition—Transferred to GSA",Government of the State of Qatar,Non-acceptance would cause embarrassment to donor and U.S. Government.
141,2019,"General Joseph M. Votel, Commanding General, USCENTCOM","Men's Rolex watch. Rec'd—9/8/2018. Est. Value—$7,797.00. Disposition—Transferred to GSA",Government of the State of Qatar,Non-acceptance would cause embarrassment to donor and U.S. Government.
142,2019,"General Joseph M. Votel, Commanding General, USCENTCOM","Women's Rolex watch. Rec'd—8/21/2018. Est. Value—$5,275.00. Disposition—Transferred to GSA",Government of the State of Qatar,Non-acceptance would cause embarrassment to donor and U.S. Government.
143,2019,"General Joseph M. Votel, Commanding General, USCENTCOM",Women's Givenchy watch. Rec'd—4/30/2018. Est. Value—$461.00. Disposition—Transferred to GSA,"
                            Unknown Foreign Government Official 
                            32
",Non-acceptance would cause embarrassment to donor and U.S. Government.
144,2019,Brigadier General James Cooper,"Pequignet watch. Rec'd—8/22/2019. Est. Value—$1,189.00. Disposition—Transferred to GSA","General Yousef Malallah, Army of the Kingdom of Bahrain",Non-acceptance would cause embarrassment to donor and U.S. Government.
145,2019,"Major Peter Utley, Chief, USMTM USCENTCOM","Men's Concord Saratoga watch. Rec'd—9/10/2018. Est. Value—$1,959.00. Disposition—Transferred to GSA","Major General Fayyadh Ruwaili, Chief of Staff, Army of the Islamic Republic of Afghanistan",Non-acceptance would cause embarrassment to donor and U.S. Government.
146,2019,"General Joseph M. Votel, Commanding General, USCENTCOM",Women's Ebel watch. Rec'd—3/20/2019. Est. Value—$649.00. Disposition—Transferred to GSA,"
                            Unknown Foreign Government Official 
                            33
",Non-acceptance would cause embarrassment to donor and U.S. Government.
147,2019,"General Joseph M. Votel, Commanding General, USCENTCOM","Men's Ebel watch. Rec'd—3/20/2019. Est. Value—$1,200.00. Disposition—Transferred to GSA","
                            Unknown Foreign Government Official 
                            34
",Non-acceptance would cause embarrassment to donor and U.S. Government
148,2019,"General Joseph M. Votel, Commanding General, USCENTCOM","Dior wallet and pen set. Rec'd—8/22/2019. Est. Value—$1,287.84. Disposition—Transferred to GSA",Government of the State of Qatar,Non-acceptance would cause embarrassment to donor and U.S. Government.
149,2019,"General Joseph M. Votel, Commanding General, USCENTCOM",Ferragamo tie. Rec'd—8/22/2019. Est. Value—$570.00. Disposition—Transferred to GSA,"
                            Unknown Foreign Government Official 
                            35
",Non-acceptance would cause embarrassment to donor and U.S. Government.
150,2019,"General Joseph M. Votel, Commanding General, USCENTCOM",Leather briefcase. Rec'd—9/4/2018. Est. Value—$415.00. Disposition—Transferred to GSA,"
                            Unknown Foreign Government Official 
                            36
",Non-acceptance would cause embarrassment to donor and U.S. Government.
151,2019,"General Joseph M. Votel, Commanding General, USCENTCOM",S.T. Dupont and Cutter. Rec'd—9/1/2018. Est. Value—$460.00. Disposition—Transferred to GSA,"General Aoun, Army Chief of Staff, Republic of Liberia",Non-acceptance would cause embarrassment to donor and U.S. Government.
152,2019,"Lieutenant General Mark A. Milley, Chief of Staff, Army","
                            iPad and iPad case. Rec'd—9/9/2019. Est. Value—$531.99. Disposition—Pending decision 
                            37
","General Andika Perkasa, Army Chief of Staff, Republic of Indonesia",Non-acceptance would cause embarrassment to donor and U.S. Government.
153,2019,"Mrs. Maria McConville, Spouse of the Vice Chief of Staff, Army","
                            Stingray material blue clutch purse and Lotus Art de Vivre bag. Rec'd—9/10/2019. Est. Value—$1,490.00. Disposition—Pending decision 
                            38
","Associate Professor Kritika Kongsompong, President of Thai Army Wives Association, Kingdom of Thailand",Non-acceptance would cause embarrassment to donor and U.S. Government.
154,2019,5 U.S.C. 7342(f)(4),"Malt whisky in a leather case and black ballpoint pen in wooden case. Rec'd—5/9/2019. Est. Value—$2,525.00. Disposition—Official use",5 U.S.C. 7342(f)(4),Non-acceptance would cause embarrassment to donor and U.S. Government.
155,2019,"Ms. Stephanie Adrian, International Environmental Activities Specialist","GIFT OF TRAVEL: Travel expenses accepted included meals and incidentals while in San Jose, Costa Rica. Rec'd—3/22/2019. Est. Value—$530.00","Industrial Development Organization, United Nations",Non-acceptance would cause embarrassment to donor and U.S. Government.
156,2019,"Dr. Neil Chernoff, Research Scientist, Office of Research and Development, Public Health and Integrated Toxicology Division","GIFT OF TRAVEL: Travel expenses accepted included meals, incidental expenses, and in country transportation in Geneva, Switzerland. Rec'd—11/15/2019. Est. Value—$759.00",World Health Organization,Non-acceptance would cause embarrassment to donor and U.S. Government.
157,2019,"Mr. Allen Davis, Biologist, National Center for Environmental Protection","GIFT OF TRAVEL: Travel expenses accepted included meals, transportation, incidental expenses while in Geneva Switzerland. Rec'd—03/30/2019. Est. Value—$1,099.00",World Health Organization,Non-acceptance would cause embarrassment to donor and U.S. Government.
158,2019,"Mr. Michael Doherty, Senior Chemist, Office of Pesticide Programs","GIFT OF TRAVEL: Travel expenses accepted for ground transportation, meals, and daily expenses while in Ottawa, Canada. Rec'd—4/25/2019. Est. Value—$1,491.00","Food and Agriculture Organization, United Nations",Non-acceptance would cause embarrassment to donor and U.S. Government.
159,2019,"Mr. Michael Doherty, Senior Chemist, Office of Pesticide Programs","GIFT OF TRAVEL: Travel expenses accepted for ground transportation, meals, and daily expenses while in Geneva, Switzerland. Rec'd—8/29/2019. Est. Value—$2,354.44","Food and Agriculture Organization, United Nations",Non-acceptance would cause embarrassment to donor and U.S. Government.
160,2019,"Mr. Garland Shay Fout, Research Microbiologist Emeritus, Biological Measurements Branch, Watershed & Ecosystem Characterization Division, Office of Research and Development","GIFT OF TRAVEL: Expenses accepted for meals, local transportation, and incidentals while in Geneva, Switzerland. Rec'd—9/12/2019. Est. Value—$1,053.00","Mr. Satoko Murakami, Technical Officer, JEMRA Secretariat, Department of Food Safety and Zoonoses, World Health Organization",Non-acceptance would cause embarrassment to donor and U.S. Government.
161,2019,"Mr. Eugene Jablonowski, Health Physicist, Region 5 Superfund & Emergency Management Division","GIFT OF TRAVEL: Travel expenses accepted included lodging, meals, incidental expenses, and local transportation while in Thurso, Dounreay, Wick, Inverness, and London in the United Kingdom. Rec'd—10/05/2019—10/12/2019. Est. Value—$958.55",International Atomic Energy Agency,Non-acceptance would cause embarrassment to donor and U.S. Government.
162,2019,"Dr. Thomas Luben, Senior Epidemiologist, National Center for Environmental Assessment, Office of Research and Development","GIFT OF TRAVEL: Travel expenses accepted included meals, local transportation, incidental expenses, and lodging while in Bonn, Germany. Rec'd—06/02/2019—06/07/2019. Est. Value—$1,100.00","European Centre for Environment and Health, World Health Organization",Non-acceptance would cause embarrassment to donor and U.S. Government.
163,2019,"Dr. Elizabeth Mendez, Senior Science Advisor, Health Effects Division, Office of Pesticide Programs","GIFT OF TRAVEL: Travel expenses accepted included meals, transportation, incidental expenses and lodging while in Geneva, Switzerland. Rec'd—09/15/2019—09/27/2019. Est. Value—$2,163.00","Joint World Health Organization/Food and Agriculture Organization Meeting, United Nations",Non-acceptance would cause embarrassment to donor and U.S. Government.
164,2019,Mr. David J. Miller,"GIFT OF TRAVEL: Travel expenses accepted included payment for local transportation/train fare, hotel, meals, and other incidentals while in Belgium. Rec'd—5/3/2019. Est. Value—$2,847.00","Food and Agriculture Organization, United Nations",Non-acceptance would cause embarrassment to donor and U.S. Government.
165,2019,"Mr. Jon Richards, EPA R4, RPM and Radiation Expert","GIFT OF TRAVEL: Travel expenses accepted included meals, transportation, incidental expenses, and lodging while in Sydney, Australia. Rec'd—08/22/2019—08/30/2019. Est. Value—$1,984.39","Mr. Christophe Xerri, Director, Division of Nuclear Energy, International Atomic Energy Agency",Non-acceptance would cause embarrassment to donor and U.S. Government.
166,2019,"Dr. Elin M. Ulrich, Acting Branch Chief, Advanced Analytical Chemistry Methods Branch, Office of Research and Development","GIFT OF TRAVEL: Travel expenses included transportation, accommodations, and meals while in Ottawa, Ontario, Canada. Rec'd—11/1/2019. Est. Value—$576.93","Dr. Yong-Lai Feng, Health Canada",Non-acceptance would cause embarrassment to donor and U.S. Government.
167,2019,"Dr. Timothy J. Wade, Associate Director, Office of Research and Development, Public Health and Environmental Systems Division","GIFT OF TRAVEL: Travel expenses accepted included meals, incidental expenses, and in country transportation in Geneva, Switzerland. Rec'd—11/10/2019—11/15/2019. Est. Value—$759.00",World Health Organization,Non-acceptance would cause embarrassment to donor and U.S. Government.
168,2019,"The Honorable William P. Barr, Attorney General of the United States",Hand-knotted carpet. Rec'd—6/21/2019. Est. Value—$500.00. Disposition—Transferred to GSA,"His Excellency Dr. Ali Bin Fetais Al Marri, Attorney General of the State of Qatar",Non-acceptance would cause embarrassment to donor and U.S. Government.
169,2019,"Mr. Brian Coneely, Acting Regional Director, Drug Enforcement Administration","Bentley watch. Rec'd—6/27/2018. Est. Value—$5,750.00. Disposition—Transferred to GSA","Mr. Karim Massimov, Chairman of the National Security Committee of the Republic of Kazakhstan",Non-acceptance would cause embarrassment to donor and U.S. Government.
170,2019,Deputy Assistant Attorney General Bruce C. Swartz,Leather bag. Rec'd—1/12019. Est. Value—$400.00. Disposition—Transferred to GSA,Government of the United Arab Emirates,Non-acceptance would cause embarrassment to donor and U.S. Government.
171,2019,Deputy Assistant Attorney General Bruce C. Swartz,Pearl necklace. Rec'd—1/1/2019. Est. Value—$500.00. Disposition—Transferred to GSA,Government of the People's Republic of Bangladesh,Non-acceptance would cause embarrassment to donor and U.S. Government.
172,2019,Deputy Assistant Attorney General Bruce C. Swartz,Gray Burberry scarf. Rec'd—1/1/2019. Est. Value—$400.00. Disposition—Transferred to GSA,Government of the People's Republic of China,Non-acceptance would cause embarrassment to donor and U.S. Government.
173,2019,Deputy Assistant Attorney General Bruce C. Swartz,Blue Burberry scarf. Rec'd—1/1/2019. Est. Value—$400.00. Disposition—Transferred to GSA,Government of the United Arab Emirates,Non-acceptance would cause embarrassment to donor and U.S. Government.
174,2019,"Mr. Todd C. Smith, Country Attaché, Dubai Country Office",Fendi watch. Rec'd—8/5/2018. Est. Value—$975.00. Disposition—Transferred to GSA,"Mr. Ahmed Bin Khalifa Al-Kuwari, Director General of Drug Enforcement of the State of Qatar",Non-acceptance would cause embarrassment to donor and U.S. Government.
175,2019,"The Honorable Kristine L. Svinicki, Chairman, US Nuclear Regulatory Commission",Portrait of Sheikh Zayed Bin Sultan Al Nahyan. Rec'd—12/23/2019. Est. Value—$700.00. Disposition—On Official Display at the Office of International Programs at the US Nuclear Regulatory Commission Headquarters,"Sheikh Zayed Bin Sultan Al Nahyan, Federal Authority for Nuclear Regulation, United Arab Emirates",Non-acceptance would cause embarrassment to donor and U.S. Government.
176,2019,"Mr. Mohammed Yousuf, Research Transportation Specialist","GIFT OF TRAVEL: Disability Inclusive Road Transport session in Abu Dhabi, United Arab Emirates (airfare, ground transportation, lodging, and meals). Rec'd—10/5/19. Est. Value—Unknown","Department for Transport, United Kingdom of Great Britain and Northern Ireland",Non-acceptance would cause embarrassment to donor and U.S. Government.
177,2019,"Mr. David Short, Deputy Assistant Secretary for Aviation and International Affairs","GIFT OF TRAVEL: Tokyo Symposium in Tokyo, Japan (airfare and hotel accommodations.) Rec'd—11/15/19. Est. Value—Unknown",Japan International Travel and Tourism Institute,Non-acceptance would cause embarrassment to donor and U.S. Government.
178,2019,"The Honorable Steven T. Mnuchin, Secretary of the Treasury","
                            Carpet. Rec'd—6/20/2019. Est. Value—$499.99. Disposition—On official display 
                            39
","His Excellency Dr. Ali Bin Fetais Al Marri, Attorney General of the State of Qatar",Non-acceptance would cause embarrassment to donor and U.S. Government.
179,2019,"The Honorable Steven T. Mnuchin, Secretary of the Treasury","
                            Persian silk carpet. Rec'd—11/14/2019. Est. Value—$2,000.00. Disposition—Pending Transfer to GSA 
                            40
"," His Excellency Dr. Ali Bin Fetais Al Marri, Attorney General of the State of Qatar",Non-acceptance would cause embarrassment to donor and U.S. Government.
180,2019,"The Honorable Steven T. Mnuchin, Secretary of the Treasury","
                            Egyptian paperweights, miniature statue, necklace and ring. Rec'd—12/20/2019. Est. Value—$2,831.99. Disposition—Pending Transfer to GSA 
                            41
"," Major General Abbas Kamel, Director of the Egyptian General Intelligence Service",Non-acceptance would cause embarrassment to donor and U.S. Government.
181,2019,"The Honorable Steven T. Mnuchin, Secretary of the Treasury","
                            Perfume. Rec'd—12/20/2019. Est. Value—$986.12. Disposition—Pending transfer to GSA 
                            42
","Mr. Lolwah Rashid Al-Khater, State of Qatar",Non-acceptance would cause embarrassment to donor and U.S. Government.
182,2019,"The Honorable Steven T. Mnuchin, Secretary of the Treasury","GIFT OF TRAVEL—Peace to Prosperity Conference—Lodging at the Four Season, Bahrain. Rec'd—6/25-6/27/2019. Est. Value—$772.04",Government of the Kingdom of Bahrain,Non-acceptance would cause embarrassment to donor and U.S. Government.
183,2019,"The Honorable Marshall Billingslea, Assistant Secretary of the Treasury, Terrorist Financing","
                            Gold coin. Rec'd—7/18/2019. Est. Value—$1,085.00. Disposition—Pending transfer to GSA 
                            43
", Bank Officials of the State of Qatar,Non-acceptance would cause embarrassment to donor and U.S. Government.
184,2019,"The Honorable Marshall Billingslea, Assistant Secretary of the Treasury, Terrorist Financing","
                            Carpet. Rec'd—11/22/2019. Est. Value—$800.00. Disposition—Pending transfer to GSA 
                            44
"," His Excellency Dr. Ali Bin Fetais Al Marri, Attorney General of the State of Qatar",Non-acceptance would cause embarrassment to donor and U.S. Government.
185,2019,"The Honorable Donald Castellucci, Chief of Staff, Tech Talent Project","GIFT OF TRAVEL—Peace to Prosperity Conference—Lodging at the Four Seasons, Bahrain. Rec'd—6/20-6/27/2019. Est. Value—$774.04",Government of the Kingdom of Bahrain,Non-acceptance would cause embarrassment to donor and U.S. Government.
186,2019,"The Honorable Zachary McEntee, Deputy Chief of Staff","GIFT OF TRAVEL—Peace to Prosperity Conference—Lodging at the Four Seasons, Bahrain. Rec'd—6/25-6/27/2019. Est. Value—$773.04",Government of the Kingdom of Bahrain,Non-acceptance would cause embarrassment to donor and U.S. Government.
187,2019,"The Honorable Monica Crowley, Assistant Secretary of the Treasury for Public Affairs","GIFT OF TRAVEL—Peace to Prosperity Conference—Lodging at the Four Seasons, Bahrain. Rec'd—6/25-6/27/2019. Est. Value $776.04",Government of the Kingdom of Bahrain,Non-acceptance would cause embarrassment to donor and U.S. Government.
188,2019,"The Honorable Joseph Smith, Director of Operations","GIFT OF TRAVEL—Peace to Prosperity Conference—Lodging at the Four Seasons, Bahrain. Rec'd—6/25-6/27/2019. Est. Value—$777.04",Government of the Kingdom of Bahrain,Non-acceptance would cause embarrassment to donor and U.S. Government.
189,2019,"The Honorable Geoffrey Okamoto, Deputy Assistant Secretary of the Treasury","GIFT OF TRAVEL—Peace to Prosperity Conference—Lodging at the Four Seasons, Bahrain. Rec'd—6/25-6/27/2019. Est. Value—$780.04",Government of the Kingdom of Bahrain,Non-acceptance would cause embarrassment to donor and U.S. Government.
190,2019,"The Honorable Brent McIntosh, Under Secretary of the Treasury for International Affairs","GIFT OF TRAVEL—Peace to Prosperity Conference—Lodging at the Four Seasons, Bahrain. Rec'd—6/25-6/27/2019. Est. Value—$781.04",Government of the Kingdom of Bahrain,Non-acceptance would cause embarrassment to donor and U.S. Government.
